a,b,theta,Rt,A2,E,E_p1,E_t,machine_type,status,file_name
5.9,7.3,65,1.8,13,-26.696739004459232,-3.905552586424165,-4.721408457902726,3,Done,naphthalene_theta=65_A2=13_a=5.9_b=7.3_Rt=1.8.log
5.9,7.5,65,1.6,13,-26.82276058255229,-3.905552586424165,-4.752913852425991,3,Done,naphthalene_theta=65_A2=13_a=5.9_b=7.5_Rt=1.6.log
5.9,7.5,65,1.8,13,-26.68981380376499,-3.905552586424165,-4.719677157729166,3,Done,naphthalene_theta=65_A2=13_a=5.9_b=7.5_Rt=1.8.log
6.0,7.3,65,1.6,13,-26.60100356885232,-3.754095517797396,-4.773203133314382,3,Done,naphthalene_theta=65_A2=13_a=6.0_b=7.3_Rt=1.6.log
6.0,7.3,65,1.8,13,-26.540167729137465,-3.754095517797396,-4.7579941733856685,3,Done,naphthalene_theta=65_A2=13_a=6.0_b=7.3_Rt=1.8.log
6.0,7.4,65,1.6,13,-26.649939308408648,-3.754095517797396,-4.785437068203464,3,Done,naphthalene_theta=65_A2=13_a=6.0_b=7.4_Rt=1.6.log
6.0,7.4,65,1.8,13,-26.54090317094233,-3.754095517797396,-4.758178033836884,3,Done,naphthalene_theta=65_A2=13_a=6.0_b=7.4_Rt=1.8.log
6.0,7.5,65,1.6,13,-26.53582284983713,-3.754095517797396,-4.756907953560585,3,Done,naphthalene_theta=65_A2=13_a=6.0_b=7.5_Rt=1.6.log
6.0,7.5,65,1.8,13,-26.387660208856687,-3.754095517797396,-4.719867293315474,3,Done,naphthalene_theta=65_A2=13_a=6.0_b=7.5_Rt=1.8.log
5.7,7.4,65,1.5,14,-26.45137255406007,-3.927540536795277,-4.649072870117379,3,Done,naphthalene_theta=65_A2=14_a=5.7_b=7.4_Rt=1.5.log
5.7,7.4,65,1.6,14,-26.555576864629984,-3.927540536795277,-4.675123947759857,3,Done,naphthalene_theta=65_A2=14_a=5.7_b=7.4_Rt=1.6.log
5.7,7.5,65,1.5,14,-26.633907682960853,-3.927540536795277,-4.694706652342575,3,Done,naphthalene_theta=65_A2=14_a=5.7_b=7.5_Rt=1.5.log
5.7,7.5,65,1.6,14,-26.696347438031808,-3.927540536795277,-4.710316591110313,3,Done,naphthalene_theta=65_A2=14_a=5.7_b=7.5_Rt=1.6.log
5.7,7.6,65,1.5,14,-26.63424402812961,-3.927540536795277,-4.694790738634765,3,Done,naphthalene_theta=65_A2=14_a=5.7_b=7.6_Rt=1.5.log
5.7,7.6,65,1.6,14,-26.661518122884445,-3.927540536795277,-4.701609262323473,3,Done,naphthalene_theta=65_A2=14_a=5.7_b=7.6_Rt=1.6.log
5.8,7.4,65,1.5,14,-26.843404406216,-3.987975397321861,-4.716863402893068,3,Done,naphthalene_theta=65_A2=14_a=5.8_b=7.4_Rt=1.5.log
5.8,7.4,65,1.6,14,-26.93364034430124,-3.987975397321861,-4.739422387414379,3,Done,naphthalene_theta=65_A2=14_a=5.8_b=7.4_Rt=1.6.log
5.8,7.6,65,1.5,14,-26.85256354243029,-3.987975397321861,-4.719153186946642,3,Done,naphthalene_theta=65_A2=14_a=5.8_b=7.6_Rt=1.5.log
5.8,7.6,65,1.6,14,-26.869521372485902,-3.987975397321861,-4.723392644460546,3,Done,naphthalene_theta=65_A2=14_a=5.8_b=7.6_Rt=1.6.log
5.9,7.4,65,1.5,14,-26.88463306846097,-3.915404493396636,-4.763456020416925,3,Done,naphthalene_theta=65_A2=14_a=5.9_b=7.4_Rt=1.5.log
5.9,7.4,65,1.6,14,-26.960175232379697,-3.915404493396636,-4.782341561396606,3,Done,naphthalene_theta=65_A2=14_a=5.9_b=7.4_Rt=1.6.log
5.9,7.5,65,1.5,14,-26.8894648954738,-3.915404493396636,-4.76466397717013,3,Done,naphthalene_theta=65_A2=14_a=5.9_b=7.5_Rt=1.5.log
5.9,7.5,65,1.6,14,-26.927110475488007,-3.915404493396636,-4.774075372173684,3,Done,naphthalene_theta=65_A2=14_a=5.9_b=7.5_Rt=1.6.log
5.9,7.6,65,1.5,14,-26.74078267614823,-3.915404493396636,-4.727493422338739,3,Done,naphthalene_theta=65_A2=14_a=5.9_b=7.6_Rt=1.5.log
5.9,7.6,65,1.6,14,-26.747060286230408,-3.915404493396636,-4.729062824859284,3,Done,naphthalene_theta=65_A2=14_a=5.9_b=7.6_Rt=1.6.log
5.7,7.4,65,1.5,15,-26.47682435985189,-3.917490336636547,-4.660460921644699,3,Done,naphthalene_theta=65_A2=15_a=5.7_b=7.4_Rt=1.5.log
5.7,7.4,65,1.7,15,-26.46360648900736,-3.917490336636547,-4.657156453933567,3,Done,naphthalene_theta=65_A2=15_a=5.7_b=7.4_Rt=1.7.log
5.7,7.5,65,1.5,15,-26.67739161569625,-3.917490336636547,-4.710602735605789,3,Done,naphthalene_theta=65_A2=15_a=5.7_b=7.5_Rt=1.5.log
5.7,7.5,65,1.7,15,-26.616518126102164,-3.917490336636547,-4.695384363207268,3,Done,naphthalene_theta=65_A2=15_a=5.7_b=7.5_Rt=1.7.log
5.7,7.6,65,1.5,15,-26.689992016763423,-3.917490336636547,-4.713752835872583,3,Done,naphthalene_theta=65_A2=15_a=5.7_b=7.6_Rt=1.5.log
5.7,7.6,65,1.7,15,-26.589899151586,-3.917490336636547,-4.6887296195782255,3,Done,naphthalene_theta=65_A2=15_a=5.7_b=7.6_Rt=1.7.log
5.8,7.4,65,1.5,15,-26.898414443130605,-3.983191261184402,-4.73300798019045,3,Done,naphthalene_theta=65_A2=15_a=5.8_b=7.4_Rt=1.5.log
5.8,7.4,65,1.7,15,-26.8672849269351,-3.983191261184402,-4.725225601141574,3,Done,naphthalene_theta=65_A2=15_a=5.8_b=7.4_Rt=1.7.log
5.8,7.6,65,1.5,15,-26.93095460184849,-3.983191261184402,-4.741143019869924,3,Done,naphthalene_theta=65_A2=15_a=5.8_b=7.6_Rt=1.5.log
5.8,7.6,65,1.7,15,-26.81814085401129,-3.983191261184402,-4.7129395829106215,3,Done,naphthalene_theta=65_A2=15_a=5.8_b=7.6_Rt=1.7.log
5.9,7.4,65,1.5,15,-26.963635322637856,-3.915495482331608,-4.78316108949366,3,Done,naphthalene_theta=65_A2=15_a=5.9_b=7.4_Rt=1.5.log
5.9,7.4,65,1.7,15,-26.914119763532653,-3.915495482331608,-4.77078219971736,3,Done,naphthalene_theta=65_A2=15_a=5.9_b=7.4_Rt=1.7.log
5.9,7.5,65,1.5,15,-26.97956403635908,-3.915495482331608,-4.787143267923966,3,Done,naphthalene_theta=65_A2=15_a=5.9_b=7.5_Rt=1.5.log
5.9,7.5,65,1.7,15,-26.88779697392601,-3.915495482331608,-4.7642015023157,3,Done,naphthalene_theta=65_A2=15_a=5.9_b=7.5_Rt=1.7.log
5.9,7.6,65,1.5,15,-26.8377568165306,-3.915495482331608,-4.751691462966846,3,Done,naphthalene_theta=65_A2=15_a=5.9_b=7.6_Rt=1.5.log
5.9,7.6,65,1.7,15,-26.712084133760072,-3.915495482331608,-4.720273292274214,3,Done,naphthalene_theta=65_A2=15_a=5.9_b=7.6_Rt=1.7.log
5.8,7.4,65,1.4,16,-26.75725104857701,-3.960349269618746,-4.709138127334882,3,Done,naphthalene_theta=65_A2=16_a=5.8_b=7.4_Rt=1.4.log
5.8,7.4,65,1.5,16,-26.87815842055716,-3.9603486420819536,-4.739365284098312,3,Done,naphthalene_theta=65_A2=16_a=5.8_b=7.4_Rt=1.5.log
5.8,7.5,65,1.4,16,-26.9230053051142,-3.9603486420819536,-4.750577005237574,3,Done,naphthalene_theta=65_A2=16_a=5.8_b=7.5_Rt=1.4.log
5.8,7.5,65,1.5,16,-27.003037930466235,-3.9603486420819536,-4.770585161575582,3,Done,naphthalene_theta=65_A2=16_a=5.8_b=7.5_Rt=1.5.log
5.8,7.6,65,1.4,16,-26.903479703818448,-3.9603486420819536,-4.745695604913635,3,Done,naphthalene_theta=65_A2=16_a=5.8_b=7.6_Rt=1.4.log
5.8,7.6,65,1.5,16,-26.948803496314213,-3.9603486420819536,-4.757026553037576,3,Done,naphthalene_theta=65_A2=16_a=5.8_b=7.6_Rt=1.5.log
5.9,7.4,65,1.4,16,-26.878858721232973,-3.903993223968428,-4.767718068324029,3,Done,naphthalene_theta=65_A2=16_a=5.9_b=7.4_Rt=1.4.log
5.9,7.4,65,1.5,16,-26.984692047932185,-3.903993223968428,-4.7941763999988325,3,Done,naphthalene_theta=65_A2=16_a=5.9_b=7.4_Rt=1.5.log
5.9,7.6,65,1.4,16,-26.85567097179592,-3.903993223968428,-4.761921130964765,3,Done,naphthalene_theta=65_A2=16_a=5.9_b=7.6_Rt=1.4.log
5.9,7.6,65,1.5,16,-26.889727194677107,-3.903993223968428,-4.770435186685063,3,Done,naphthalene_theta=65_A2=16_a=5.9_b=7.6_Rt=1.5.log
6.0,7.4,65,1.4,16,-26.752133076894097,-3.7658701153704897,-4.805098211538279,3,Done,naphthalene_theta=65_A2=16_a=6.0_b=7.4_Rt=1.4.log
6.0,7.4,65,1.5,16,-26.842308774008416,-3.7658701153704897,-4.827642135816859,3,Done,naphthalene_theta=65_A2=16_a=6.0_b=7.4_Rt=1.5.log
6.0,7.5,65,1.4,16,-26.744407173711807,-3.7658701153704897,-4.803166735742707,3,Done,naphthalene_theta=65_A2=16_a=6.0_b=7.5_Rt=1.4.log
6.0,7.5,65,1.5,16,-26.79771540348884,-3.7658701153704897,-4.8164937931869645,3,Done,naphthalene_theta=65_A2=16_a=6.0_b=7.5_Rt=1.5.log
6.0,7.6,65,1.4,16,-26.581279674195684,-3.7658701153704897,-4.762384860863676,3,Done,naphthalene_theta=65_A2=16_a=6.0_b=7.6_Rt=1.4.log
6.0,7.6,65,1.5,16,-26.60391772480216,-3.7658701153704897,-4.768044373515295,3,Done,naphthalene_theta=65_A2=16_a=6.0_b=7.6_Rt=1.5.log
5.8,7.4,65,1.4,17,-26.69339437608141,-3.918277861725073,-4.714209663157817,3,Done,naphthalene_theta=65_A2=17_a=5.8_b=7.4_Rt=1.4.log
5.8,7.4,65,1.6,17,-26.70404698594939,-3.918277861725073,-4.716872815624811,3,Done,naphthalene_theta=65_A2=17_a=5.8_b=7.4_Rt=1.6.log
5.8,7.5,65,1.4,17,-26.88346966507379,-3.918277861725073,-4.761728485405911,3,Done,naphthalene_theta=65_A2=17_a=5.8_b=7.5_Rt=1.4.log
5.8,7.5,65,1.6,17,-26.84967950650025,-3.918277861725073,-4.753280945762526,3,Done,naphthalene_theta=65_A2=17_a=5.8_b=7.5_Rt=1.6.log
5.8,7.6,65,1.4,17,-26.880881813936867,-3.918277861725073,-4.76108152262168,3,Done,naphthalene_theta=65_A2=17_a=5.8_b=7.6_Rt=1.4.log
5.8,7.6,65,1.6,17,-26.810066055506468,-3.918277861725073,-4.74337758301408,3,Done,naphthalene_theta=65_A2=17_a=5.8_b=7.6_Rt=1.6.log
5.9,7.4,65,1.4,17,-26.871702597709373,-3.879662151332013,-4.7780945737613365,3,Done,naphthalene_theta=65_A2=17_a=5.9_b=7.4_Rt=1.4.log
5.9,7.4,65,1.6,17,-26.863487236667424,-3.879662151332013,-4.7760407335008495,3,Done,naphthalene_theta=65_A2=17_a=5.9_b=7.4_Rt=1.6.log
5.9,7.6,65,1.4,17,-26.881474183290266,-3.879662151332013,-4.78053747015656,3,Done,naphthalene_theta=65_A2=17_a=5.9_b=7.6_Rt=1.4.log
5.9,7.6,65,1.6,17,-26.79691093566361,-3.879662151332013,-4.759396658249898,3,Done,naphthalene_theta=65_A2=17_a=5.9_b=7.6_Rt=1.6.log
6.0,7.4,65,1.4,17,-26.78858513291925,-3.755171697412152,-4.819560434523737,3,Done,naphthalene_theta=65_A2=17_a=6.0_b=7.4_Rt=1.4.log
6.0,7.4,65,1.6,17,-26.761403909651563,-3.755171697412152,-4.812765128706815,3,Done,naphthalene_theta=65_A2=17_a=6.0_b=7.4_Rt=1.6.log
6.0,7.5,65,1.4,17,-26.79677288350649,-3.755171697412152,-4.821607372170547,3,Done,naphthalene_theta=65_A2=17_a=6.0_b=7.5_Rt=1.4.log
6.0,7.5,65,1.6,17,-26.73044507624581,-3.755171697412152,-4.805025420355378,3,Done,naphthalene_theta=65_A2=17_a=6.0_b=7.5_Rt=1.6.log
6.0,7.6,65,1.4,17,-26.64388634706848,-3.755171697412152,-4.7833857380610425,3,Done,naphthalene_theta=65_A2=17_a=6.0_b=7.6_Rt=1.4.log
6.0,7.6,65,1.6,17,-26.54589940526057,-3.755171697412152,-4.758889002609067,3,Done,naphthalene_theta=65_A2=17_a=6.0_b=7.6_Rt=1.6.log
5.8,7.4,65,1.3,18,-26.382717939908616,-3.85614621406421,-4.667606377945049,3,Done,naphthalene_theta=65_A2=18_a=5.8_b=7.4_Rt=1.3.log
5.8,7.4,65,1.4,18,-26.534911705181003,-3.85614621406421,-4.705654819263145,3,Done,naphthalene_theta=65_A2=18_a=5.8_b=7.4_Rt=1.4.log
5.8,7.5,65,1.3,18,-26.64971340482589,-3.85614621406421,-4.734355244174367,3,Done,naphthalene_theta=65_A2=18_a=5.8_b=7.5_Rt=1.3.log
5.8,7.5,65,1.4,18,-26.760049743345007,-3.85614621406421,-4.7619393288041465,3,Done,naphthalene_theta=65_A2=18_a=5.8_b=7.5_Rt=1.4.log
5.8,7.6,65,1.3,18,-26.708900148281828,-3.85614621406421,-4.749151930038352,3,Done,naphthalene_theta=65_A2=18_a=5.8_b=7.6_Rt=1.3.log
5.8,7.6,65,1.4,18,-26.783207372180183,-3.85614621406421,-4.767728736012941,3,Done,naphthalene_theta=65_A2=18_a=5.8_b=7.6_Rt=1.4.log
5.9,7.4,65,1.3,18,-26.65067474998068,-3.8413733735797,-4.74198200070532,3,Done,naphthalene_theta=65_A2=18_a=5.9_b=7.4_Rt=1.3.log
5.9,7.4,65,1.4,18,-26.787371528567743,-3.8413733735797,-4.776156195352087,3,Done,naphthalene_theta=65_A2=18_a=5.9_b=7.4_Rt=1.4.log
5.9,7.6,65,1.3,18,-26.785606970544904,-3.8413733735797,-4.775715055846376,3,Done,naphthalene_theta=65_A2=18_a=5.9_b=7.6_Rt=1.3.log
5.9,7.6,65,1.4,18,-26.84797393425833,-3.8413733735797,-4.791306796774734,3,Done,naphthalene_theta=65_A2=18_a=5.9_b=7.6_Rt=1.4.log
6.0,7.4,65,1.3,18,-26.64223725080956,-3.7353875621338375,-4.792865531635471,3,Done,naphthalene_theta=65_A2=18_a=6.0_b=7.4_Rt=1.3.log
6.0,7.4,65,1.4,18,-26.762776901596222,-3.7353875621338375,-4.823000444332138,3,Done,naphthalene_theta=65_A2=18_a=6.0_b=7.4_Rt=1.4.log
6.0,7.5,65,1.3,18,-26.713399394764565,-3.7353875621338375,-4.810656067624223,3,Done,naphthalene_theta=65_A2=18_a=6.0_b=7.5_Rt=1.3.log
6.0,7.5,65,1.4,18,-26.79580902820453,-3.7353875621338375,-4.831258475984214,3,Done,naphthalene_theta=65_A2=18_a=6.0_b=7.5_Rt=1.4.log
6.0,7.6,65,1.3,18,-26.610146389342844,-3.7353875621338375,-4.784842816268792,3,Done,naphthalene_theta=65_A2=18_a=6.0_b=7.6_Rt=1.3.log
6.0,7.6,65,1.4,18,-26.660404920461588,-3.7353875621338375,-4.797407449048478,3,Done,naphthalene_theta=65_A2=18_a=6.0_b=7.6_Rt=1.4.log
5.8,7.4,65,1.3,19,-26.16714189958293,-3.773867730342317,-4.654851609724574,3,Done,naphthalene_theta=65_A2=19_a=5.8_b=7.4_Rt=1.3.log
5.8,7.4,65,1.5,19,-26.22019159491174,-3.773867730342317,-4.668114033556776,3,Done,naphthalene_theta=65_A2=19_a=5.8_b=7.4_Rt=1.5.log
5.8,7.5,65,1.3,19,-26.47295513318386,-3.773867730342317,-4.731304918124806,3,Done,naphthalene_theta=65_A2=19_a=5.8_b=7.5_Rt=1.3.log
5.8,7.5,65,1.5,19,-26.482420493848625,-3.773867730342317,-4.733671258290997,3,Done,naphthalene_theta=65_A2=19_a=5.8_b=7.5_Rt=1.5.log
5.8,7.6,65,1.3,19,-26.560756332124583,-3.773867730342317,-4.753255217859987,3,Done,naphthalene_theta=65_A2=19_a=5.8_b=7.6_Rt=1.3.log
5.8,7.6,65,1.5,19,-26.533291474566795,-3.773867730342317,-4.74638900347054,3,Done,naphthalene_theta=65_A2=19_a=5.8_b=7.6_Rt=1.5.log
5.9,7.4,65,1.3,19,-26.523319085594267,-3.788399606884923,-4.736629967956105,3,Done,naphthalene_theta=65_A2=19_a=5.9_b=7.4_Rt=1.3.log
5.9,7.4,65,1.5,19,-26.557320087216794,-3.788399606884923,-4.745130218361737,3,Done,naphthalene_theta=65_A2=19_a=5.9_b=7.4_Rt=1.5.log
5.9,7.6,65,1.3,19,-26.71460421383381,-3.788399606884923,-4.784451250015991,3,Done,naphthalene_theta=65_A2=19_a=5.9_b=7.6_Rt=1.3.log
5.9,7.6,65,1.5,19,-26.672505822964013,-3.788399606884923,-4.773926652298542,3,Done,naphthalene_theta=65_A2=19_a=5.9_b=7.6_Rt=1.5.log
6.0,7.4,65,1.3,19,-26.585296993493102,-3.705395094119013,-4.7936267013137694,3,Done,naphthalene_theta=65_A2=19_a=6.0_b=7.4_Rt=1.3.log
6.0,7.4,65,1.5,19,-26.600194080616347,-3.705395094119013,-4.797350973094581,3,Done,naphthalene_theta=65_A2=19_a=6.0_b=7.4_Rt=1.5.log
6.0,7.5,65,1.3,19,-26.683866264065728,-3.705395094119013,-4.818269018956926,3,Done,naphthalene_theta=65_A2=19_a=6.0_b=7.5_Rt=1.3.log
6.0,7.5,65,1.5,19,-26.65976485970896,-3.705395094119013,-4.812243667867733,3,Done,naphthalene_theta=65_A2=19_a=6.0_b=7.5_Rt=1.5.log
6.0,7.6,65,1.3,19,-26.600005827727728,-3.705395094119013,-4.797303909872426,3,Done,naphthalene_theta=65_A2=19_a=6.0_b=7.6_Rt=1.3.log
6.0,7.6,65,1.5,19,-26.543587658787143,-3.705395094119013,-4.78319936763728,3,Done,naphthalene_theta=65_A2=19_a=6.0_b=7.6_Rt=1.5.log
5.9,7.4,65,1.3,20,-26.3011353649199,-3.720756539027207,-4.714905571716372,3,Done,naphthalene_theta=65_A2=20_a=5.9_b=7.4_Rt=1.3.log
5.9,7.4,65,1.5,20,-26.20605002983939,-3.720756539027207,-4.691134237946244,3,Done,naphthalene_theta=65_A2=20_a=5.9_b=7.4_Rt=1.5.log
5.9,7.5,65,1.3,20,-26.54175532970112,-3.720756539027207,-4.775060562911676,3,Done,naphthalene_theta=65_A2=20_a=5.9_b=7.5_Rt=1.3.log
5.9,7.5,65,1.5,20,-26.42780704365577,-3.720756539027207,-4.746573491400341,3,Done,naphthalene_theta=65_A2=20_a=5.9_b=7.5_Rt=1.5.log
5.9,7.6,65,1.3,20,-26.571476713055745,-3.720756539027207,-4.782490908750333,3,Done,naphthalene_theta=65_A2=20_a=5.9_b=7.6_Rt=1.3.log
5.9,7.6,65,1.5,20,-26.442433046759103,-3.720756539027207,-4.750229992176173,3,Done,naphthalene_theta=65_A2=20_a=5.9_b=7.6_Rt=1.5.log
6.0,7.4,65,1.3,20,-26.448256339179352,-3.6650587513577193,-4.779534709115978,3,Done,naphthalene_theta=65_A2=20_a=6.0_b=7.4_Rt=1.3.log
6.0,7.4,65,1.5,20,-26.34175032225903,-3.6650587513577193,-4.752908204885898,3,Done,naphthalene_theta=65_A2=20_a=6.0_b=7.4_Rt=1.5.log
6.0,7.6,65,1.3,20,-26.53050282003824,-3.6650587513577193,-4.8000963293307,3,Done,naphthalene_theta=65_A2=20_a=6.0_b=7.6_Rt=1.3.log
6.0,7.6,65,1.5,20,-26.392812065780163,-3.6650587513577193,-4.765673640766181,3,Done,naphthalene_theta=65_A2=20_a=6.0_b=7.6_Rt=1.5.log
6.1,7.4,65,1.3,20,-26.363359256763943,-3.5400449541630223,-4.8208173371094745,3,Done,naphthalene_theta=65_A2=20_a=6.1_b=7.4_Rt=1.3.log
6.1,7.4,65,1.5,20,-26.246323621366173,-3.5400449541630223,-4.791558428260032,3,Done,naphthalene_theta=65_A2=20_a=6.1_b=7.4_Rt=1.5.log
6.1,7.5,65,1.3,20,-26.410824112943374,-3.5400449541630223,-4.832683551154332,3,Done,naphthalene_theta=65_A2=20_a=6.1_b=7.5_Rt=1.3.log
6.1,7.5,65,1.5,20,-26.2777192016365,-3.5400449541630223,-4.799407323327614,3,Done,naphthalene_theta=65_A2=20_a=6.1_b=7.5_Rt=1.5.log
6.1,7.6,65,1.3,20,-26.28293506498449,-3.5400449541630223,-4.80071128916461,3,Done,naphthalene_theta=65_A2=20_a=6.1_b=7.6_Rt=1.3.log
6.1,7.6,65,1.5,20,-26.13744561630301,-3.5400449541630223,-4.764338926994242,3,Done,naphthalene_theta=65_A2=20_a=6.1_b=7.6_Rt=1.5.log
5.8,7.5,65,1.7,9,-26.183951637358405,-3.81952661293326,-4.6362246028729714,3,Done,naphthalene_theta=65_A2=9_a=5.8_b=7.5_Rt=1.7.log
5.8,7.5,65,1.8,9,-26.19882362463977,-3.81952661293326,-4.639942599693313,3,Done,naphthalene_theta=65_A2=9_a=5.8_b=7.5_Rt=1.8.log
5.8,7.5,65,1.9,9,-26.14132362802048,-3.81952661293326,-4.6255676005384885,3,Done,naphthalene_theta=65_A2=9_a=5.8_b=7.5_Rt=1.9.log
5.9,7.5,65,1.7,9,-26.182056557154283,-3.797149606340099,-4.646939336118521,3,Done,naphthalene_theta=65_A2=9_a=5.9_b=7.5_Rt=1.7.log
5.9,7.5,65,1.8,9,-26.18245063361246,-3.797149606340099,-4.647037855233066,3,Done,naphthalene_theta=65_A2=9_a=5.9_b=7.5_Rt=1.8.log
5.9,7.5,65,1.9,9,-26.11457413178869,-3.797149606340099,-4.630068729777122,3,Done,naphthalene_theta=65_A2=9_a=5.9_b=7.5_Rt=1.9.log
6.0,7.5,65,1.7,9,-25.9280982404016,-3.675956090039108,-4.644046515080845,3,Done,naphthalene_theta=65_A2=9_a=6.0_b=7.5_Rt=1.7.log
6.0,7.5,65,1.8,9,-25.91412233747542,-3.675956090039108,-4.640552539349301,3,Done,naphthalene_theta=65_A2=9_a=6.0_b=7.5_Rt=1.8.log
6.0,7.5,65,1.9,9,-25.836014912696555,-3.675956090039108,-4.621025683154585,3,Done,naphthalene_theta=65_A2=9_a=6.0_b=7.5_Rt=1.9.log
5.7,7.4,65,1.5,13,-26.34628596459516,-3.9138815266196616,-4.629630727838958,3,Done,naphthalene_theta=65_A2=13_a=5.7_b=7.4_Rt=1.5.log
5.7,7.4,65,1.6,13,-26.485239268746227,-3.9138815266196616,-4.664369053876726,3,Done,naphthalene_theta=65_A2=13_a=5.7_b=7.4_Rt=1.6.log
5.7,7.4,65,1.7,13,-26.519410953391343,-3.9138815266196616,-4.672911975038005,3,Done,naphthalene_theta=65_A2=13_a=5.7_b=7.4_Rt=1.7.log
5.7,7.5,65,1.5,13,-26.518042981624603,-3.9138815266196616,-4.67256998209632,3,Done,naphthalene_theta=65_A2=13_a=5.7_b=7.5_Rt=1.5.log
5.7,7.5,65,1.6,13,-26.60847721272148,-3.9138815266196616,-4.69517853987054,3,Done,naphthalene_theta=65_A2=13_a=5.7_b=7.5_Rt=1.6.log
5.7,7.5,65,1.7,13,-26.60924528504256,-3.9138815266196616,-4.69537055795081,3,Done,naphthalene_theta=65_A2=13_a=5.7_b=7.5_Rt=1.7.log
5.7,7.6,65,1.5,13,-26.511552018113434,-3.9138815266196616,-4.670947241218528,3,Done,naphthalene_theta=65_A2=13_a=5.7_b=7.6_Rt=1.5.log
5.7,7.6,65,1.6,13,-26.561215669382364,-3.9138815266196616,-4.68336315403576,3,Done,naphthalene_theta=65_A2=13_a=5.7_b=7.6_Rt=1.6.log
5.7,7.6,65,1.7,13,-26.53440844232682,-3.9138815266196616,-4.6766613472718745,3,Done,naphthalene_theta=65_A2=13_a=5.7_b=7.6_Rt=1.7.log
5.8,7.4,65,1.5,13,-26.72900807857513,-3.977116336871404,-4.6936938512080815,3,Done,naphthalene_theta=65_A2=13_a=5.8_b=7.4_Rt=1.5.log
5.8,7.5,65,1.5,13,-26.80934441904537,-3.977116336871404,-4.713777936325641,3,Done,naphthalene_theta=65_A2=13_a=5.8_b=7.5_Rt=1.5.log
5.8,7.6,65,1.5,13,-26.72567223547958,-3.977116336871404,-4.6928598904341925,3,Done,naphthalene_theta=65_A2=13_a=5.8_b=7.6_Rt=1.5.log
5.8,7.6,65,1.6,13,-26.76353869889863,-3.977116336871404,-4.702326506288955,3,Done,naphthalene_theta=65_A2=13_a=5.8_b=7.6_Rt=1.6.log
5.8,7.6,65,1.7,13,-26.728455869830213,-3.977116336871404,-4.693555799021851,3,Done,naphthalene_theta=65_A2=13_a=5.8_b=7.6_Rt=1.7.log
5.9,7.4,65,1.5,13,-26.761595927993767,-3.905552586424165,-4.73762268878636,3,Done,naphthalene_theta=65_A2=13_a=5.9_b=7.4_Rt=1.5.log
5.9,7.5,65,1.5,13,-26.76064713287633,-3.905552586424165,-4.737385490007,3,Done,naphthalene_theta=65_A2=13_a=5.9_b=7.5_Rt=1.5.log
5.9,7.6,65,1.5,13,-26.60908840771299,-3.905552586424165,-4.699495808716165,3,Done,naphthalene_theta=65_A2=13_a=5.9_b=7.6_Rt=1.5.log
5.9,7.6,65,1.6,13,-26.63474101619795,-3.905552586424165,-4.705908960837405,3,Done,naphthalene_theta=65_A2=13_a=5.9_b=7.6_Rt=1.6.log
5.9,7.6,65,1.7,13,-26.5911968422588,-3.905552586424165,-4.695022917352617,3,Done,naphthalene_theta=65_A2=13_a=5.9_b=7.6_Rt=1.7.log
